300	588.02011	118.67189	271.02706	0.16594	0.3098	0.47573	0.48342	0.39858	17.42152	75.2	32.77	16.39	707
300	601.30865	114.90514	304.35115	0.15952	0.33393	0.49345	0.49649	0.41081	17.50766	75.8	32.73	16.37	705
300	622.62093	126.05871	337.17329	0.16723	0.35062	0.51785	0.51967	0.42661	17.45338	76.1	32.63	16.32	703
300	655.09451	125.9124	325.19277	0.15987	0.33089	0.49076	0.49295	0.4078	17.79794	77	32.86	16.43	703
300	657.86493	130.32269	335.71316	0.16495	0.3354	0.50036	0.50323	0.41466	17.89824	77.2	32.91	16.46	704
300	693.66268	130.54373	308.4974	0.16248	0.31776	0.48024	0.46622	0.3876	17.17638	75.2	32.7	16.35	699
300	786.04964	143.00531	402.62725	0.15242	0.3358	0.48822	0.49264	0.40973	13.23264	65.3	32.42	16.21	625
300	804.87988	135.18608	376.30952	0.14351	0.31848	0.46199	0.46239	0.38856	10.2792	56.4	32.18	16.09	566
300	734.32499	143.47742	372.20379	0.1627	0.3358	0.49849	0.49982	0.41254	10.23438	58.8	31.71	15.85	549
300	919.80206	167.55036	389.55769	0.15438	0.29524	0.44962	0.45161	0.37721	16.57824	74	32.24	16.12	695
300	1185.16878	213.22861	469.84478	0.15248	0.28288	0.43537	0.43637	0.36562	17.18424	75.4	32.5	16.25	701
300	1384.5508	256.58151	531.74981	0.15636	0.2777	0.43406	0.43383	0.3628	16.85596	74.8	32.26	16.13	698
300	1494.83197	278.5523	640.19651	0.15564	0.30045	0.45609	0.45693	0.38066	16.85596	74.5	32.41	16.21	698
300	1450.17478	243.43653	563.18686	0.14304	0.27778	0.42082	0.42346	0.35742	17.09316	75	32.65	16.32	698
300	1350.93495	250.62885	520.88624	0.15637	0.27729	0.43366	0.43477	0.3635	17.0636	75.4	32.51	16.26	696
300	1269.29012	239.08257	535.31582	0.15805	0.29666	0.45471	0.45514	0.37892	17.07036	74.9	32.69	16.35	697
300	1084.91617	190.50871	448.54121	0.14925	0.29339	0.44264	0.44187	0.37069	17.10342	74.7	32.78	16.39	699
300	907.83094	175.84487	409.06406	0.16182	0.31062	0.47244	0.47289	0.39184	17.29152	75.8	32.69	16.34	698
300	791.55494	151.33142	341.5158	0.16167	0.30203	0.46371	0.46191	0.38372	17.157	75.6	32.61	16.31	696
300	610.37316	115.09954	275.19287	0.15721	0.30983	0.46703	0.46941	0.39003	17.1171	75.1	32.56	16.28	701
300	635.30536	127.74046	314.31738	0.16579	0.32982	0.49561	0.4984	0.41031	16.53062	72.4	32.66	16.33	699
300	708.54604	128.35968	309.46194	0.16265	0.30864	0.47129	0.45736	0.38192	15.0579	67.1	32.62	16.31	688
300	873.16376	155.95364	404.41578	0.15053	0.31416	0.46469	0.46809	0.3909	17.32594	76.2	32.49	16.24	700
300	1078.67953	192.91798	502.13723	0.15093	0.31751	0.46844	0.46936	0.39186	17.19004	75.2	32.77	16.38	698
300	1022.35636	186.84231	452.75383	0.15407	0.30674	0.46082	0.46145	0.38485	16.18914	71.4	32.78	16.39	692
300	903.20801	169.87588	416.45862	0.15716	0.31462	0.47178	0.47388	0.39363	17.45104	76.4	32.76	16.38	697
300	846.63252	153.24467	369.29144	0.15289	0.30218	0.45507	0.45698	0.38164	16.85824	75.4	32.63	16.31	685
300	812.88875	146.52245	360.85918	0.152	0.30541	0.45741	0.46016	0.3843	13.98696	65.1	32.43	16.21	663
300	816.00225	156.99331	391.46406	0.16091	0.32338	0.48429	0.48555	0.40196	15.42112	73.4	32.1	16.05	654
300	567.50486	104.06353	254.25433	0.16687	0.32347	0.49034	0.46436	0.38703	17.00048	74.5	32.86	16.43	695
300	631.22294	119.8705	275.23079	0.15926	0.30103	0.46029	0.46323	0.38497	16.82348	73.4	32.7	16.35	701
300	622.45525	121.1151	301.57777	0.16185	0.324	0.48585	0.48925	0.40443	17.08564	75.3	32.32	16.16	702
